id,category,title,url,min_price,main_price,old_price,discount_rate,currency,storage,seller_count,star_rating,eval_count,review_count,recommend_rate,purchase_count,view_count,brand,pickup_days,delivery_days,seller,image_url,image_count,video_url,parse_date,region
100916669764,Полотенцесушители/Lemark,Электрический полотенцесушитель Lemark Mars П10 500x800 хром,https://pokupki.market.yandex.ru/product/elektricheskii-polotentsesushitel-lemark-mars-p10-500x800-khrom/100916669764?show-uid=16111803800027920690006040&offerid=QdRH3B_9sF4FlVn1AK__Ug&lr=35&lr=35,20499,20499,20499,0,RUB,Склад  продавца,2,,,0,,0,59,Lemark,,5,Aqua Hype - Интернет магазин сантехники,avatars.mds.yandex.net/get-mpic/1680954/img_id6127766126220919567.jpeg/orig,4,,21-01-2021 01:18:38,Краснодар
100915030818,Полотенцесушители/Lemark,Электрический полотенцесушитель Lemark Pramen П7 500x600 хром,https://pokupki.market.yandex.ru/product/elektricheskii-polotentsesushitel-lemark-pramen-p7-500x600-khrom/100915030818?show-uid=16111803800027920690006041&offerid=yDJJcU2I1Vst86Nry6nFZQ&lr=35&lr=35,15880,15880,15880,0,RUB,Склад  продавца,1,"5,0",3,0,100%,0,129,Lemark,5,5,SANTLIFE,avatars.mds.yandex.net/get-mpic/1715213/img_id3017761212359657704.jpeg/orig,4,,21-01-2021 01:19:40,Краснодар
101124881439,Полотенцесушители/Lemark,Электрический полотенцесушитель Lemark Melange П7 500x600 Э белый,https://pokupki.market.yandex.ru/product/elektricheskii-polotentsesushitel-lemark-melange-p7-500x600-e-belyi/101124881439?show-uid=16111803800027920690006042&offerid=Vy7JPuJ7MF-NJWiacywpbw&lr=35&lr=35,17879,17879,17879,0,RUB,Склад  продавца,1,,,0,,0,208,Lemark,5,5,РомСан,avatars.mds.yandex.net/get-mpic/1930823/img_id1378037322289131241.jpeg/orig,3,,21-01-2021 01:20:06,Краснодар
100916680742,Полотенцесушители/Lemark,Водяной полотенцесушитель Lemark Mars П10 500x800 хром,https://pokupki.market.yandex.ru/product/vodianoi-polotentsesushitel-lemark-mars-p10-500x800-khrom/100916680742?show-uid=16111803800027920690006043&offerid=OKcXXXciEg3gTmqBpXUWAQ&lr=35&lr=35,15203,15203,15203,0,RUB,Склад  продавца,1,,,0,,0,67,Lemark,5,5,SANTLIFE,avatars.mds.yandex.net/get-mpic/1866031/img_id4559688650270752924.jpeg/orig,4,,21-01-2021 01:21:10,Краснодар
100916677744,Полотенцесушители/Lemark,Водяной полотенцесушитель Lemark Luna П10 500x800 хром,https://pokupki.market.yandex.ru/product/vodianoi-polotentsesushitel-lemark-luna-p10-500x800-khrom/100916677744?show-uid=16111803800027920690006044&offerid=H3E5ioo_jPKZb-v_MoorzA&lr=35&lr=35,11320,11320,11320,0,RUB,Склад  продавца,1,,,0,,0,72,Lemark,5,5,SANTLIFE,avatars.mds.yandex.net/get-mpic/1715800/img_id7121013099344146393.jpeg/orig,4,,21-01-2021 01:21:36,Краснодар
100916674782,Полотенцесушители/Lemark,Электрический полотенцесушитель Lemark Unit П10 500x800 ТЭН хром,https://pokupki.market.yandex.ru/product/elektricheskii-polotentsesushitel-lemark-unit-p10-500x800-ten-khrom/100916674782?show-uid=16111803800027920690006045&offerid=NAy_D-2RN-zyKWPkyimUXA&lr=35&lr=35,19267,19267,19267,0,RUB,Склад  продавца,1,,,0,,0,1056,Lemark,5,5,SANTLIFE,avatars.mds.yandex.net/get-mpic/1544149/img_id9103855283668177708.jpeg/orig,5,,21-01-2021 01:22:03,Краснодар
100916674779,Полотенцесушители/Lemark,Водяной полотенцесушитель Lemark Bellario П10 500x800 хром,https://pokupki.market.yandex.ru/product/vodianoi-polotentsesushitel-lemark-bellario-p10-500x800-khrom/100916674779?show-uid=16111803800027920690006046&offerid=REHqy8Vxni9VpMBJWV7P7Q&lr=35&lr=35,13207,13207,13207,0,RUB,Склад  продавца,1,,,0,,0,1146,Lemark,5,5,SANBRAVO,avatars.mds.yandex.net/get-mpic/1636931/img_id6833014650693990806.jpeg/orig,4,,21-01-2021 01:23:01,Краснодар
100916291736,Полотенцесушители/Lemark,Электрический полотенцесушитель Lemark Melange П10 500x800 Э хром,https://pokupki.market.yandex.ru/product/elektricheskii-polotentsesushitel-lemark-melange-p10-500x800-e-khrom/100916291736?show-uid=16111803800027920690006047&offerid=-5zz60hy91r0rzO_pQsHqg&lr=35&lr=35,17682,17682,17682,0,RUB,Склад  продавца,1,,,0,,0,91,Lemark,5,5,SANBRAVO,avatars.mds.yandex.net/get-mpic/2002045/img_id7498451351259165363.jpeg/orig,4,,21-01-2021 01:24:03,Краснодар
100916669769,Полотенцесушители/Lemark,Электрический полотенцесушитель Lemark Status П10 500x800 хром,https://pokupki.market.yandex.ru/product/elektricheskii-polotentsesushitel-lemark-status-p10-500x800-khrom/100916669769?show-uid=16111803800027920690006048&offerid=KSJAvKreqfS1dCUHeRaeYg&lr=35&lr=35,15775,15775,15775,0,RUB,Склад  продавца,2,,,1,,0,91,Lemark,,5,Aqua Hype - Интернет магазин сантехники,avatars.mds.yandex.net/get-mpic/1883514/img_id4238645792767733059.jpeg/orig,4,,21-01-2021 01:24:30,Краснодар
100916304748,Полотенцесушители/Lemark,Электрический полотенцесушитель Lemark Linara П10 500x800 хром,https://pokupki.market.yandex.ru/product/elektricheskii-polotentsesushitel-lemark-linara-p10-500x800-khrom/100916304748?show-uid=16111814738635101821206049&offerid=-dwghIj24WPpprpX0yZ_nw&lr=35&lr=35,18451,18451,18451,0,RUB,Склад  продавца,2,,,0,,0,58,Lemark,,5,Aqua Hype - Интернет магазин сантехники,avatars.mds.yandex.net/get-mpic/2017233/img_id5043167903887147373.jpeg/orig,4,,21-01-2021 01:25:42,Краснодар
100916303747,Полотенцесушители/Lemark,Водяной полотенцесушитель Lemark Linara П10 500x800 хром,https://pokupki.market.yandex.ru/product/vodianoi-polotentsesushitel-lemark-linara-p10-500x800-khrom/100916303747?show-uid=16111814738635101821206050&offerid=BWL70LtOQeCpXqRksG2V3Q&lr=35&lr=35,13155,13155,13155,0,RUB,Склад  продавца,2,,,0,,0,66,Lemark,,5,Aqua Hype - Интернет магазин сантехники,avatars.mds.yandex.net/get-mpic/1597983/img_id4562008639330727053.jpeg/orig,4,,21-01-2021 01:26:11,Краснодар
100916291736,Полотенцесушители/Lemark,Электрический полотенцесушитель Lemark Melange П10 500x800 Э хром,https://pokupki.market.yandex.ru/product/elektricheskii-polotentsesushitel-lemark-melange-p10-500x800-e-khrom/100916291736?show-uid=16111814738635101821206051&offerid=RHuAjkiB19bmmjQuYdRpSA&lr=35&lr=35,17682,17682,17682,0,RUB,Склад  продавца,2,,,0,,0,91,Lemark,,5,Aqua Hype - Интернет магазин сантехники,avatars.mds.yandex.net/get-mpic/2002045/img_id7498451351259165363.jpeg/orig,4,,21-01-2021 01:27:15,Краснодар
100916285734,Полотенцесушители/Lemark,Водяной полотенцесушитель Lemark Poseidon П7 500x600 хром,https://pokupki.market.yandex.ru/product/vodianoi-polotentsesushitel-lemark-poseidon-p7-500x600-khrom/100916285734?show-uid=16111814738635101821206052&offerid=Ng6TqDVKWGeACWjFV1_f9g&lr=35&lr=35,10096,10096,10096,0,RUB,Склад  продавца,2,,,0,,0,57,Lemark,,5,Aqua Hype - Интернет магазин сантехники,avatars.mds.yandex.net/get-mpic/1853752/img_id9205798658051623261.jpeg/orig,4,,21-01-2021 01:27:42,Краснодар
100916669767,Полотенцесушители/Lemark,Водяной полотенцесушитель Lemark Status П10 500x800 хром,https://pokupki.market.yandex.ru/product/vodianoi-polotentsesushitel-lemark-status-p10-500x800-khrom/100916669767?show-uid=16111814738635101821206053&offerid=EYrCTXDIiChwKut7V7gjRg&lr=35&lr=35,10478,10478,10478,0,RUB,Склад  продавца,2,,,0,,0,1124,Lemark,,5,Aqua Hype - Интернет магазин сантехники,avatars.mds.yandex.net/get-mpic/1865219/img_id5033032580800094960.jpeg/orig,4,,21-01-2021 01:28:09,Краснодар
100916279730,Полотенцесушители/Lemark,Водяной полотенцесушитель Lemark Poseidon П10 500x800 хром,https://pokupki.market.yandex.ru/product/vodianoi-polotentsesushitel-lemark-poseidon-p10-500x800-khrom/100916279730?show-uid=16111814738635101821206054&offerid=ayRqXqYxDX6_S96lOdg_Eg&lr=35&lr=35,12209,12209,12209,0,RUB,Склад  продавца,1,,,0,,0,63,Lemark,5,5,SANTLIFE,avatars.mds.yandex.net/get-mpic/1928572/img_id3636104405523237640.jpeg/orig,4,,21-01-2021 01:28:36,Краснодар
100916672745,Полотенцесушители/Lemark,Водяной полотенцесушитель Lemark Luna П7 500x600 хром,https://pokupki.market.yandex.ru/product/vodianoi-polotentsesushitel-lemark-luna-p7-500x600-khrom/100916672745?show-uid=16111814738635101821206055&offerid=LPPOK9Zizefp7agw7W2f8Q&lr=35&lr=35,8971,8971,8971,0,RUB,Склад  продавца,1,,,0,,0,57,Lemark,5,5,SANTLIFE,avatars.mds.yandex.net/get-mpic/1909520/img_id4132219356011696656.jpeg/orig,4,,21-01-2021 01:29:41,Краснодар
100916674770,Полотенцесушители/Lemark,Электрический полотенцесушитель Lemark Atlantiss П10 500x800 хром,https://pokupki.market.yandex.ru/product/elektricheskii-polotentsesushitel-lemark-atlantiss-p10-500x800-khrom/100916674770?show-uid=16111814738635101821206056&offerid=Yh1jC2mewUvtSFPGFC5g2g&lr=35&lr=35,19781,19781,19781,0,RUB,Склад  продавца,2,,,0,,0,43,Lemark,,5,Aqua Hype - Интернет магазин сантехники,avatars.mds.yandex.net/get-mpic/1923211/img_id5429701004070889186.jpeg/orig,4,,21-01-2021 01:30:50,Краснодар
